c-value	ngram	nc-value
875.2214228617106	представлять_v себя_spro	700.3684207282699
194.28474576271182	иметь_v место_s	155.51829799590897
129.27368421052628	иметь_v право_s	103.48203630770044
128.6758620689655	давать_v возможность_s	103.01768637978817
86.05357142857143	обратить_v внимание_s	68.89032501889645
80.49462365591398	представлять_partcp себя_spro	64.43878282495795
80.0	добавить_partcp стоимость_s	64.03577727387251
76.76086956521739	оказывать_v влияние_s	61.463167811407985
69.58333333333333	мочь_v стать_s	55.72673217435122
69.25641025641025	осуществлять_partcp функция_s	55.41863286625191
66.95081967213115	принимать_v участие_s	53.60716619373918
65.6076923076923	подавлять_partcp большинство_s	52.513213558927845
64.45652173913044	хозяйствовать_partcp субъект_s	51.61318917260947
63.98863636363637	принимать_v решение_s	51.24069493117113
63.81443298969072	обращать_v внимание_s	51.088734600369364
63.648854961832065	иметь_v значение_s	50.97411042449211
61.72916666666666	сделать_v вывод_s	49.40424540186444
60.6984126984127	получить_v название_s	48.59727891156463
58.3943661971831	иметь_v дело_s	46.74441712000398
53.0	править_partcp элита_s	42.440816326530616
52.55357142857143	иметь_v возможность_s	42.0798437893676
44.46153846153846	править_partcp режим_s	35.60168226834894
43.16	получить_v развитие_s	34.56584328546233
40.72727272727273	править_partcp круг_s	32.62167708834376
40.34782608695652	способствовать_v развитие_s	32.324267420333676
39.82857142857143	поставить_partcp цель_s	31.894452003023435
37.66666666666666	являться_v результат_s	30.16775006298815
37.61016949152543	выполнять_v функция_s	30.113280465984268
36.352941176470594	осуществлять_v контроль_s	29.116467327671817
31.924528301886788	предполагать_v наличие_s	25.57570225854143
31.73076923076923	принимать_partcp решение_s	25.411523925809643
30.94117647058824	принять_v решение_s	24.783729788211584
29.65	являться_v основа_s	23.744842529604433
29.060606060606066	акцентировать_v внимание_s	23.27997892759798
28.89090909090909	привести_v пример_s	23.136007696007695
28.819444444444446	быть_v язык_s	23.093197278911568
28.59375	иметь_v смысл_s	22.910323759133284
28.55855855855856	обстоять_v дело_s	22.860754632183205
28.0	принимать_v мера_s	22.428369866465108
26.892857142857146	нести_v ответственность_s	21.55152431342908
26.625	получить_partcp название_s	21.317132779037543
26.266666666666666	давать_v основание_s	21.03505165028975
26.0	произвести_partcp продукция_s	20.81960191484001
25.272727272727273	иметь_partcp место_s	20.24584621727479
25.11111111111111	способствовать_v рост_s	20.121995464852606
24.84	являться_v часть_s	19.89870697908793
23.731707317073173	поставить_partcp задача_s	19.009754868523746
23.64864864864865	иметь_partcp значение_s	18.933834514786895
23.43636363636364	идти_v речь_s	18.779677958725582
23.32142857142857	возникать_v вопрос_s	18.673620559334843
23.25	оказать_v влияние_s	18.619753086419756
23.115384615384613	отличаться_v друг_s	18.513471713471713
22.892857142857146	ставить_v вопрос_s	18.341244646006555
22.88888888888889	представить_v себя_spro	18.323759133282945
22.705882352941174	быть_v результат_s	18.187583181420717
22.16666666666667	делать_v вывод_s	17.759788359788363
21.809523809523807	создавать_v условие_s	17.479868984630887
21.742857142857147	представлять_v интерес_s	17.42915595867977
21.125	сложиться_partcp ситуация_s	16.923885109599397
20.89855072463768	вести_v себя_spro	16.744086233527227
20.33333333333333	идти_v процесс_s	16.281934996220706
20.15	поставить_v вопрос_s	16.14066011589821
19.89189189189189	быть_v дан_s	15.933972067305401
19.405405405405407	вызывать_v сомнение_s	15.54362389600485
19.357142857142858	исключать_v возможность_s	15.507986898463091
18.791666666666668	найти_v отражение_s	15.05616024187453
18.797101449275363	привести_partcp пример_s	15.050631524751608
18.8	быть_v стать_s	15.050430839002269
18.69230769230769	подводить_v итог_s	14.961203170726979
18.666666666666668	править_partcp класс_s	14.956764928193502
18.375	править_partcp партия_s	14.725296044343665
18.0	предприниматься_v попытка_s	14.41859410430839
17.9375	решить_v проблема_s	14.362194507432605
17.892857142857142	являться_v предмет_s	14.340035273368608
17.754716981132074	находить_v отражение_s	14.229523143988553
17.7	утвердить_partcp постановление_s	14.169372637944067
17.605263157894736	провести_partcp анализ_s	14.091466762143455
17.555555555555557	быть_v средство_s	14.070849080372891
17.555555555555557	являться_v обеспечение_s	14.066565885613507
17.333333333333332	принять_v участие_s	13.888183421516755
16.967741935483872	являться_v следствие_s	13.597121237981455
16.90909090909091	играть_v роль_s	13.54495980210266
16.833333333333332	заложить_v основа_s	13.479969765684052
16.680851063829788	иметь_v форма_s	13.369422599615104
16.583333333333332	быть_v предмет_s	13.286117409926932
16.444444444444443	развиваться_partcp страна_s	13.177727387251196
16.0	получить_v право_s	12.824943310657597
16.0	предпринять_partcp попытка_s	12.808767951625095
15.849056603773587	изучать_partcp язык_s	12.692951506248903
15.777777777777779	дать_v возможность_s	12.648274124464603
15.764705882352944	удовлетворять_v потребность_s	12.623253745942824
15.647058823529413	являться_v основание_s	12.539365375779944
15.571428571428573	способствовать_v формирование_s	12.485059208868735
15.571428571428573	выполнять_v роль_s	12.479868984630892
15.384615384615385	утратить_partcp сила_s	12.312731360350408
15.333333333333336	иметь_v ряд_s	12.283446712018144
15.3	обладать_v способность_s	12.261113630637443
15.166666666666664	предоставить_partcp право_s	12.146434870244393
15.105263157894735	нарушить_partcp право_s	12.098118311652145
15.0	оказывать_v содействие_s	12.023784328546233
15.0	считать_v себя_spro	12.010733182161754
14.857142857142858	быть_v часть_s	11.901033005794911
14.846153846153848	возникать_v необходимость_s	11.894156637013783
14.833333333333336	становиться_v объект_s	11.884152179390277
14.75	являться_v наличие_s	11.809322247417485
14.695652173913045	уступать_v место_s	11.768968199195944
14.666666666666664	стать_v основа_s	11.750970017636684
14.54054054054054	послужить_v основа_s	11.64795271461938
14.454545454545455	иметь_partcp право_s	11.585052337433291
14.444444444444445	являться_v средство_s	11.575107079868987
14.4	получить_v распространение_s	11.537888636936257
14.2	оказывать_partcp влияние_s	11.366853111615017
14.0625	иметь_partcp отношение_s	11.258112874779542
14.0	получать_v возможность_s	11.220408163265308
14.0	сложиться_partcp система_s	11.21657848324515
14.0	положить_v начало_s	11.215772234819855
13.979591836734693	использовать_v метод_s	11.194205089443185
13.93548387096774	служить_v средство_s	11.163655426328237
13.925925925925926	существовать_v множество_s	11.149911816578483
13.833333333333336	решать_v проблема_s	11.089896699420512
13.777777777777779	быть_v система_s	11.039254220206603
13.71875	иметь_v тенденция_s	10.98396951373142
13.6	дополнять_v друг_s	10.891085915847821
13.571428571428573	быть_v возможность_s	10.87220962459058
13.0	одержать_v победа_s	10.420206601158982
13.0	обладать_v право_s	10.414915595867978
13.0	подвести_v итог_s	10.414159737969262
13.0	причинить_partcp ущерб_s	10.41002771478962
13.0	иметь_partcp цель_s	10.406399596875788
12.967741935483874	появляться_v возможность_s	10.391931013743612
12.952380952380953	уступить_v место_s	10.382564877802974
12.888888888888891	иметь_v отношение_s	10.327286470143616
12.833333333333336	предполагать_v использование_s	10.28228772990678
12.8125	преследовать_v цель_s	10.26153943058705
12.73913043478261	сделать_partcp вывод_s	10.203498855258692
12.722222222222221	использовать_v термин_s	10.190677752582515
12.714285714285715	способствовать_v создание_s	10.190526581002773
12.555555555555555	посвятить_partcp анализ_s	10.051902242378432
12.5	заложить_partcp основа_s	10.012648022171831
11.9375	иметь_v цель_s	9.568846056941295
11.882352941176471	происходить_v процесс_s	9.512886636135935
11.87878787878788	использоваться_v понятие_s	9.51033692938455
11.869565217391305	привлекать_v внимание_s	9.507191604500093
11.8	накопить_partcp опыт_s	9.450682791635174
11.769230769230768	поставить_partcp вопрос_s	9.432517394422156
11.727272727272727	производить_partcp продукция_s	9.399606037701275
11.695652173913045	обращаться_v внимание_s	9.372042021317384
11.571428571428573	получить_partcp результат_s	9.276643990929706
11.4	выдвинуть_v идея_s	9.131740992693375
11.3	принимать_partcp участие_s	9.055822625346435
11.272727272727273	делать_v упор_s	9.033903662475092
